index	original	background	difference
2867	1876	0	1876
2868	1918	0	1918
2869	1917	0	1917
2870	1902	0	1902
2871	1896	0	1896
2872	1902	0	1902
2873	1915	0	1915
2874	1853	0	1853
2875	1858	0	1858
2876	1859	0	1859
2877	1888	0	1888
2878	1887	0	1887
2879	1898	0	1898
2880	1866	0	1866
2881	1877	0	1877
2882	1887	0	1887
2883	1869	0	1869
2884	1859	0	1859
2885	1861	0	1861
2886	1867	0	1867
2887	1860	0	1860
2888	1860	0	1860
2889	1856	0	1856
2890	1875	0	1875
2891	1861	0	1861
2892	1887	0	1887
2893	1902	0	1902
2894	1860	0	1860
2895	1859	0	1859
2896	1856	0	1856
2897	1803	0	1803
2898	1848	0	1848
2899	1853	0	1853
2900	1837	0	1837
2901	1857	0	1857
2902	1827	0	1827
2903	1791	0	1791
2904	1855	0	1855
2905	1844	0	1844
2906	1828	0	1828
2907	1839	0	1839
2908	1821	0	1821
2909	1821	0	1821
2910	1803	0	1803
2911	1762	0	1762
2912	1805	0	1805
2913	1851	0	1851
2914	1827	0	1827
2915	1792	0	1792
2916	1777	0	1777
2917	1796	0	1796
2918	1817	0	1817
2919	1797	0	1797
2920	1761	0	1761
2921	1756	0	1756
2922	1780	0	1780
2923	1786	0	1786
2924	1756	0	1756
2925	1722	0	1722
2926	1752	0	1752
2927	1734	0	1734
2928	1754	0	1754
2929	1765	0	1765
2930	1773	0	1773
2931	1748	0	1748
2932	1720	0	1720
2933	1707	0	1707
2934	1732	0	1732
2935	1755	0	1755
2936	1730	0	1730
2937	1741	0	1741
2938	1756	0	1756
2939	1758	0	1758
2940	1747	0	1747
2941	1696	0	1696
2942	1711	0	1711
2943	1702	0	1702
2944	1713	0	1713
2945	1706	0	1706
2946	1715	0	1715
2947	1706	0	1706
2948	1721	0	1721
2949	1662	0	1662
2950	1636	0	1636
2951	1667	0	1667
2952	1699	0	1699
2953	1707	0	1707
2954	1675	0	1675
2955	1663	0	1663
2956	1697	0	1697
2957	1673	0	1673
2958	1682	0	1682
2959	1672	0	1672
2960	1684	0	1684
2961	1667	0	1667
2962	1651	0	1651
2963	1656	0	1656
